id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1328856932011167744,1328856932011167744,2020-11-18 05:55:56 India Standard Time,2020-11-18,05:55:56,+0530,25073877,realdonaldtrump,Donald J. Trump,,"The only thing secure about our 2020 Election was that it was virtually impenetrable by foreign powers. On that, the Trump Administration takes great credit. Unfortunately, the Radical Left Democrats, Dominion, and others, were perhaps more successful!",en,[],[],[],32581,44272,230373,[],[],https://twitter.com/realDonaldTrump/status/1328856932011167744,False,,0,,,,,,,,[],,,,
1328349382023000064,1328349382023000064,2020-11-16 20:19:06 India Standard Time,2020-11-16,20:19:06,+0530,25073877,realdonaldtrump,Donald J. Trump,,Who will be running for Governor of the Great State of Ohio? Will be hotly contested!,en,[],[],[],20264,30662,220046,[],[],https://twitter.com/realDonaldTrump/status/1328349382023000064,False,,0,,,,,,,,[],,,,
1328341927641681922,1328341927641681922,2020-11-16 19:49:29 India Standard Time,2020-11-16,19:49:29,+0530,25073877,realdonaldtrump,Donald J. Trump,,"Another Vaccine just announced. This time by Moderna, 95% effective. For those great “historians”, please remember that these great discoveries, which will end the China Plague, all took place on my watch!",en,[],[],[],77191,51776,318925,[],[],https://twitter.com/realDonaldTrump/status/1328341927641681922,False,,0,,,,,,,,[],,,,
1328338630679597056,1328338630679597056,2020-11-16 19:36:23 India Standard Time,2020-11-16,19:36:23,+0530,25073877,realdonaldtrump,Donald J. Trump,,Try watching @OANN. Really GREAT!,en,"[{'screen_name': 'oann', 'name': 'one america news', 'id': '1209936918'}]",[],[],25310,45871,283655,[],[],https://twitter.com/realDonaldTrump/status/1328338630679597056,False,,0,,,,,,,,[],,,,
1328330303103000577,1328330303103000577,2020-11-16 19:03:18 India Standard Time,2020-11-16,19:03:18,+0530,25073877,realdonaldtrump,Donald J. Trump,,I strongly stand with Kelly &amp; David. They are both great and MUST WIN!,en,[],[],[],9817,21575,123465,[],[],https://twitter.com/realDonaldTrump/status/1328330303103000577,False,https://twitter.com/kloeffler/status/1327684820336578572,0,,,,,,,,[],,,,
1328152462331699202,1328152462331699202,2020-11-16 07:16:37 India Standard Time,2020-11-16,07:16:37,+0530,25073877,realdonaldtrump,Donald J. Trump,,"Why does the Fake News Media continuously assume that Joe Biden will ascend to the Presidency, not even allowing our side to show, which we are just getting ready to do, how badly shattered and violated our great Constitution has been in the 2020 Election. It was attacked,..",en,[],[],[],59727,75647,354816,[],[],https://twitter.com/realDonaldTrump/status/1328152462331699202,False,,0,,,,,,,,[],,,,
1328137498069970947,1328137498069970947,2020-11-16 06:17:09 India Standard Time,2020-11-16,06:17:09,+0530,25073877,realdonaldtrump,Donald J. Trump,,"A great launch! @NASA was a closed up disaster when we took over. Now it is again the “hottest”, most advanced, space center in the world, by far!",en,"[{'screen_name': 'nasa', 'name': 'nasa', 'id': '11348282'}]",[],[],22104,31071,183686,[],[],https://twitter.com/realDonaldTrump/status/1328137498069970947,False,https://twitter.com/nasa/status/1328069222228926464,0,,,,,,,,[],,,,
1328057941203836930,1328057941203836930,2020-11-16 01:01:01 India Standard Time,2020-11-16,01:01:01,+0530,25073877,realdonaldtrump,Donald J. Trump,,Great job Emily!,en,[],[],[],7130,17306,105186,[],[],https://twitter.com/realDonaldTrump/status/1328057941203836930,False,https://twitter.com/gsaemily/status/1324435565220016128,0,,,,,,,,[],,,,
1327960545929072645,1327960545929072645,2020-11-15 18:34:01 India Standard Time,2020-11-15,18:34:01,+0530,25073877,realdonaldtrump,Donald J. Trump,,Watch @RudyGiuliani interview on @MariaBartiromo this morning at 10:00. Doing a great job exposing the Rigged Election Hoax!,en,"[{'screen_name': 'rudygiuliani', 'name': 'rudy w. giuliani', 'id': '770781940341288960'}, {'screen_name': 'mariabartiromo', 'name': 'maria bartiromo', 'id': '208155240'}]",[],[],21779,36510,197290,[],[],https://twitter.com/realDonaldTrump/status/1327960545929072645,False,,0,,,,,,,,[],,,,
1327950785959915520,1327950785959915520,2020-11-15 17:55:14 India Standard Time,2020-11-15,17:55:14,+0530,25073877,realdonaldtrump,Donald J. Trump,,"This is why @FoxNews daytime and weekend daytime have lost their ratings. They are abysmal having @alfredenewman1 (Mayor Pete of Indiana’s most unsuccessful city, by far!) on more than Republicans. Many great alternatives are forming &amp; exist. Try @OANN &amp; @newsmax, among others!",en,"[{'screen_name': 'foxnews', 'name': 'fox news', 'id': '1367531'}, {'screen_name': 'alfredenewman1', 'name': 'alfred e. newman', 'id': '26084340'}, {'screen_name': 'oann', 'name': 'one america news', 'id': '1209936918'}, {'screen_name': 'newsmax', 'name': 'newsmax', 'id': '20545835'}]",[],[],9336,22519,102047,[],[],https://twitter.com/realDonaldTrump/status/1327950785959915520,False,https://twitter.com/ericbolling/status/1327819976707870723,0,,,,,,,,[],,,,
1327811527123103746,1327811527123103746,2020-11-15 08:41:52 India Standard Time,2020-11-15,08:41:52,+0530,25073877,realdonaldtrump,Donald J. Trump,,"I look forward to Mayor Giuliani spearheading the legal effort to defend OUR RIGHT to FREE and FAIR ELECTIONS! Rudy Giuliani, Joseph diGenova, Victoria Toensing, Sidney Powell, and Jenna Ellis, a truly great team, added to our other wonderful lawyers and representatives!",en,[],[],[],49090,68094,331340,[],[],https://twitter.com/realDonaldTrump/status/1327811527123103746,False,,0,,,,,,,,[],,,,
1327638502280925184,1327638502280925184,2020-11-14 21:14:19 India Standard Time,2020-11-14,21:14:19,+0530,25073877,realdonaldtrump,Donald J. Trump,,"I LOVE NEW YORK! As everyone knows, the Trump Administration has produced a great and safe VACCINE far ahead of schedule. Another Administration would have taken five years. The problem is, @NYGovCuomo said that he will delay using it, and other states WANT IT NOW...",en,"[{'screen_name': 'nygovcuomo', 'name': 'andrew cuomo', 'id': '232268199'}]",[],[],32975,42055,214743,[],[],https://twitter.com/realDonaldTrump/status/1327638502280925184,False,,0,,,,,,,,[],,,,
1327493494605295616,1327493494605295616,2020-11-14 11:38:07 India Standard Time,2020-11-14,11:38:07,+0530,25073877,realdonaldtrump,Donald J. Trump,,"Republican Burgess Owens Defeats Democrat Rep. Ben McAdams in Utah  https://t.co/H9NlPQj5yb via @BreitbartNews Great going Burgess, you continue to be a STAR!",en,"[{'screen_name': 'breitbartnews', 'name': 'breitbart news', 'id': '457984599'}]",['https://www.breitbart.com/politics/2020/11/13/republican-burgess-owens-defeats-democrat-rep-ben-mcadams-in-utah/'],[],11640,33820,179246,[],[],https://twitter.com/realDonaldTrump/status/1327493494605295616,False,,0,,,,,,,,[],,,,
1327438487537246210,1327438487537246210,2020-11-14 07:59:32 India Standard Time,2020-11-14,07:59:32,+0530,25073877,realdonaldtrump,Donald J. Trump,,Wow. This is exactly what happened to us. Great courage by judge!,en,[],[],[],13824,39528,165093,[],[],https://twitter.com/realDonaldTrump/status/1327438487537246210,False,https://twitter.com/thechrisbuskirk/status/1327364787647385600,0,,,,,,,,[],,,,
1327407964404260870,1327407964404260870,2020-11-14 05:58:15 India Standard Time,2020-11-14,05:58:15,+0530,25073877,realdonaldtrump,Donald J. Trump,,"700,000 ballots were not allowed to be viewed in Philadelphia and Pittsburgh which means, based on our great Constitution, we win the State of Pennsylvania!",en,[],[],[],85571,82563,416747,[],[],https://twitter.com/realDonaldTrump/status/1327407964404260870,False,,0,,,,,,,,[],,,,
1327095398712946695,1327095398712946695,2020-11-13 09:16:13 India Standard Time,2020-11-13,09:16:13,+0530,25073877,realdonaldtrump,Donald J. Trump,,"Must see @seanhannity takedown of the horrible, inaccurate and anything but secure Dominion Voting System which is used in States where tens of thousands of votes were stolen from us and given to Biden. Likewise, the Great @LouDobbs has a confirming and powerful piece!",en,"[{'screen_name': 'seanhannity', 'name': 'sean hannity', 'id': '41634520'}, {'screen_name': 'loudobbs', 'name': 'lou dobbs', 'id': '26487169'}]",[],[],53649,65860,319701,[],[],https://twitter.com/realDonaldTrump/status/1327095398712946695,False,,0,,,,,,,,[],,,,
1326342742801326083,1326342742801326083,2020-11-11 07:25:26 India Standard Time,2020-11-11,07:25:26,+0530,25073877,realdonaldtrump,Donald J. Trump,,"Andrew McCabe was exposed for who he is today in the U.S. Senate. He was totally destroyed - an ignorant fool. The great people of the FBI must make sure that he and his former boss, James Comey, pay the price for what they have done to the reputation of the FBI.",en,[],[],[],20320,61624,292960,[],[],https://twitter.com/realDonaldTrump/status/1326342742801326083,False,,0,,,,,,,,[],,,,
1326158564449275910,1326158564449275910,2020-11-10 19:13:35 India Standard Time,2020-11-10,19:13:35,+0530,25073877,realdonaldtrump,Donald J. Trump,,WE ARE MAKING BIG PROGRESS. RESULTS START TO COME IN NEXT WEEK. MAKE AMERICA GREAT AGAIN!,en,[],[],[],59974,106376,638081,[],[],https://twitter.com/realDonaldTrump/status/1326158564449275910,False,,0,,,,,,,,[],,,,
1325859407620689922,1325859406349799424,2020-11-09 23:24:50 India Standard Time,2020-11-09,23:24:50,+0530,25073877,realdonaldtrump,Donald J. Trump,,...Chris will do a GREAT job! Mark Esper has been terminated. I would like to thank him for his service.,en,[],[],[],30619,34752,237392,[],[],https://twitter.com/realDonaldTrump/status/1325859407620689922,False,,0,,,,,,,,[],,,,
1325778096151203843,1325778096151203843,2020-11-09 18:01:44 India Standard Time,2020-11-09,18:01:44,+0530,25073877,realdonaldtrump,Donald J. Trump,,"STOCK MARKET UP BIG, VACCINE COMING SOON. REPORT 90% EFFECTIVE. SUCH GREAT NEWS!",en,[],[],[],121866,96616,719238,[],[],https://twitter.com/realDonaldTrump/status/1325778096151203843,False,,0,,,,,,,,[],,,,
1323680963310866435,1323680963310866435,2020-11-03 23:08:29 India Standard Time,2020-11-03,23:08:29,+0530,25073877,realdonaldtrump,Donald J. Trump,,"A parade for me in Nigeria, a great honor!  https://t.co/EHiSQMFvSZ",en,[],[],[],45850,86326,508261,[],[],https://twitter.com/realDonaldTrump/status/1323680963310866435,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1320698064332533766/pu/img/wz-PlnucBMKoWMPW.jpg,,,,,,,[],,,,
