id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1315885356970016768,1315885356970016768,2020-10-13 10:51:31 India Standard Time,2020-10-13,10:51:31,+0530,250391704,ey_india,EY India,,"Rasmi Ranjan Das, Joint Secretary (FT&amp;TR-I), Department of Revenue, @FinMinIndia will join us to discuss 'BEPS Pillar 1 and 2 and APA/BAPA: snapshot and the road ahead' during our Live #webcast tomorrow, 14 October at 2 p.m. (IST). Register here to attend  https://t.co/dYERkPsEUr  https://t.co/XSMxVSZV2V",en,"[{'screen_name': 'finminindia', 'name': 'ministry of finance', 'id': '2613904818'}]",['http://spr.ly/6018GNnqC'],['https://pbs.twimg.com/media/EkL2wkmXsAAWysb.jpg'],0,2,3,['webcast'],[],https://twitter.com/EY_India/status/1315885356970016768,False,,1,https://pbs.twimg.com/media/EkL2wkmXsAAWysb.jpg,,,,,,,[],,,,
1315857291145605121,1315857291145605121,2020-10-13 09:00:00 India Standard Time,2020-10-13,09:00:00,+0530,250391704,ey_india,EY India,,"Establishing #dataprotection procedures, practicing good cyber discipline, training employees on #cybersecurity and implementing a robust cyber incident response plan can help companies: #EYForensics on @TheACFE's Fraud Talk podcast  https://t.co/V7vIN735dg",en,"[{'screen_name': 'theacfe', 'name': 'the acfe', 'id': '48743445'}]",['http://spr.ly/6011G278F'],[],1,1,4,"['dataprotection', 'cybersecurity', 'eyforensics']",[],https://twitter.com/EY_India/status/1315857291145605121,False,,0,,,,,,,,[],,,,
1315645906641969152,1315645906641969152,2020-10-12 19:00:02 India Standard Time,2020-10-12,19:00:02,+0530,250391704,ey_india,EY India,,"The rapid shift to #WFH during the lockdown, outdated routers and servers, and lack of updated software increased companies’ vulnerability to #cyberattacks #datatheft, data loss: #EYForensics on @TheACFE's Fraud Talk podcast  https://t.co/QiDTuEhW4m  https://t.co/h9dYja6Wii",en,"[{'screen_name': 'theacfe', 'name': 'the acfe', 'id': '48743445'}]",['http://spr.ly/6018G2A7e'],['https://pbs.twimg.com/media/EkIc-vcXcAEXs4c.jpg'],0,4,3,"['wfh', 'cyberattacks', 'datatheft', 'eyforensics']",[],https://twitter.com/EY_India/status/1315645906641969152,False,,1,https://pbs.twimg.com/media/EkIc-vcXcAEXs4c.jpg,,,,,,,[],,,,
1315579383118286849,1315579383118286849,2020-10-12 14:35:41 India Standard Time,2020-10-12,14:35:41,+0530,250391704,ey_india,EY India,,"A robust succession plan with adequate flexibility, effective communication and transparency should be of high priority for #familybusinesses, writes @EY_India Partner Surabhi Marwah. Read more at  https://t.co/3o2Axx0pGc #EYPrivate  https://t.co/6wlmrNSzie",en,"[{'screen_name': 'ey_india', 'name': 'ey india', 'id': '250391704'}]",['http://spr.ly/6014GNEfr'],['https://pbs.twimg.com/media/EkHgejtXgAAk8Sz.jpg'],0,1,2,"['familybusinesses', 'eyprivate']",[],https://twitter.com/EY_India/status/1315579383118286849,False,,1,https://pbs.twimg.com/media/EkHgejtXgAAk8Sz.jpg,,,,,,,[],,,,
1315510007027372032,1315510007027372032,2020-10-12 10:00:01 India Standard Time,2020-10-12,10:00:01,+0530,250391704,ey_india,EY India,,Many companies are using digital employee verification frameworks to mitigate the challenges in conducting physical checks of prospective employees during #COVID19: #EYForensics in @bsindia  https://t.co/5Mz25srVm7  https://t.co/yHIP53NFIO,en,"[{'screen_name': 'bsindia', 'name': 'business standard', 'id': '43855487'}]",['http://spr.ly/6010G2AAk'],['https://pbs.twimg.com/media/EkGhYWCXcAApXmq.jpg'],1,0,0,"['covid19', 'eyforensics']",[],https://twitter.com/EY_India/status/1315510007027372032,False,,1,https://pbs.twimg.com/media/EkGhYWCXcAApXmq.jpg,,,,,,,[],,,,
1315494906253709314,1315494906253709314,2020-10-12 09:00:01 India Standard Time,2020-10-12,09:00:01,+0530,250391704,ey_india,EY India,,"Discover EY DigiTCS™, a cloud-based, scalable and integrated solution available on the SAP cloud, designed to help businesses get ready for the new Tax Collected at Source (TCS) regime  https://t.co/35IsOKnYXZ #DigitalEY  https://t.co/B8BMzNfwxu",en,[],['http://spr.ly/6014G2Ale'],['https://pbs.twimg.com/media/EkGTpXSXcAEFXmD.jpg'],0,1,5,['digitaley'],[],https://twitter.com/EY_India/status/1315494906253709314,False,,1,https://pbs.twimg.com/media/EkGTpXSXcAEFXmD.jpg,,,,,,,[],,,,
1315349719548416002,1315349719548416002,2020-10-11 23:23:05 India Standard Time,2020-10-11,23:23:05,+0530,250391704,ey_india,EY India,,"Powered by EY, @SAPIndia alliance, EY DigiTCS™ is an automated solution for Tax Collected at Source (TCS) available on the SAP cloud, which enables businesses to gear up for the new, expanded TCS regime by using technology. Learn more at  https://t.co/6wwXSs8Ezb #DigitalEY  https://t.co/Dts9Sms6CF",en,"[{'screen_name': 'sapindia', 'name': 'sap india', 'id': '325014410'}]",['http://spr.ly/6019G2AYb'],['https://pbs.twimg.com/media/EkEPmXsXcAM70g8.jpg'],0,1,6,['digitaley'],[],https://twitter.com/EY_India/status/1315349719548416002,False,,1,https://pbs.twimg.com/media/EkEPmXsXcAM70g8.jpg,,,,,,,[],,,,
1315165513073471490,1315165513073471490,2020-10-11 11:11:07 India Standard Time,2020-10-11,11:11:07,+0530,250391704,ey_india,EY India,,"How are employee working patterns changing? Find out the answers in our #webcast with Arindam Sen, Leader, Operations and Business Service, EY India. Watch here  https://t.co/bpdnMhqiNy #futureofwork #technology  https://t.co/vnHThuav50",en,[],['http://spr.ly/6017G2wB3'],[],0,1,5,"['webcast', 'futureofwork', 'technology']",[],https://twitter.com/EY_India/status/1315165513073471490,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1315165485630136321/pu/img/TYPkIuIxcE5i1gKd.jpg,,,,,,,[],,,,
1314803097265414145,1314803097265414145,2020-10-10 11:11:00 India Standard Time,2020-10-10,11:11:00,+0530,250391704,ey_india,EY India,,Learn how #EY secured a #digital future for a global IT-services company  https://t.co/4FvRePIxLe #TransformationRealized  https://t.co/lFOGNVkUyx,en,[],['http://spr.ly/6014G2njg'],['https://pbs.twimg.com/media/Ej8ecwdWAAASNlj.jpg'],2,1,3,"['ey', 'digital', 'transformationrealized']",[],https://twitter.com/EY_India/status/1314803097265414145,False,,1,https://pbs.twimg.com/media/Ej8ecwdWAAASNlj.jpg,,,,,,,[],,,,
1314528541615288321,1314528541615288321,2020-10-09 17:00:01 India Standard Time,2020-10-09,17:00:01,+0530,250391704,ey_india,EY India,,Learn how #EY became a trusted and reliable partner for this IT solutions company. Here's how we supported them in their #DigitalTransformation journey  https://t.co/Ajf6LjNMpf #TransformationRealized #digital  https://t.co/Hobi3PGsSQ,en,[],['http://spr.ly/6013G2nPb'],['https://pbs.twimg.com/media/Ej4kvhsXYAM_WHu.jpg'],0,0,1,"['ey', 'digitaltransformation', 'transformationrealized', 'digital']",[],https://twitter.com/EY_India/status/1314528541615288321,False,,1,https://pbs.twimg.com/media/Ej4kvhsXYAM_WHu.jpg,,,,,,,[],,,,
